id,category_id,farm_name,location,phone,description,original_program
11,1,햇살이슬 에코팜,전라남도 보성군 청정로 702,061-5413-1916,"[30대 맞춤] 치열한 경쟁과 직장 생활의 압박으로 지친 30대를 위한 공간입니다. 다이나믹한 액티비티와 몰입형 명상 프로그램을 통해 스트레스를 해소하고 새로운 활력을 충전할 수 있습니다.","산악 트레킹 및 숲속 액티비티"
12,1,소나무바람 수목원,경기도 가평군 자연로 68,031-3556-6155,"[30대 맞춤] 치열한 경쟁과 직장 생활의 압박으로 지친 30대를 위한 공간입니다. 다이나믹한 액티비티와 몰입형 명상 프로그램을 통해 스트레스를 해소하고 새로운 활력을 충전할 수 있습니다.","산악 트레킹 및 숲속 액티비티"
13,1,하늘초록 스테이,제주특별자치도 서귀포시 산림로 272,064-2387-5040,"[30대 맞춤] 치열한 경쟁과 직장 생활의 압박으로 지친 30대를 위한 공간입니다. 다이나믹한 액티비티와 몰입형 명상 프로그램을 통해 스트레스를 해소하고 새로운 활력을 충전할 수 있습니다.","수제 맥주 양조 및 바비큐 파티"
14,1,햇살달빛 산림치유원,경상북도 영주시 수목원로 920,054-9660-7543,"[30대 맞춤] 치열한 경쟁과 직장 생활의 압박으로 지친 30대를 위한 공간입니다. 다이나믹한 액티비티와 몰입형 명상 프로그램을 통해 스트레스를 해소하고 새로운 활력을 충전할 수 있습니다.","청년 리프레시 캠프"
15,1,마음은빛 스테이,충청남도 부여군 평화로 774,041-871-2796,"[30대 맞춤] 치열한 경쟁과 직장 생활의 압박으로 지친 30대를 위한 공간입니다. 다이나믹한 액티비티와 몰입형 명상 프로그램을 통해 스트레스를 해소하고 새로운 활력을 충전할 수 있습니다.","산악 트레킹 및 숲속 액티비티"
16,1,마음소나무 수목원,제주특별자치도 서귀포시 구름로 66,064-6404-7252,"[30대 맞춤] 치열한 경쟁과 직장 생활의 압박으로 지친 30대를 위한 공간입니다. 다이나믹한 액티비티와 몰입형 명상 프로그램을 통해 스트레스를 해소하고 새로운 활력을 충전할 수 있습니다.","수제 맥주 양조 및 바비큐 파티"
17,1,은빛햇살 에코팜,전라북도 완주군 퇴계로 697,063-1976-9797,"[30대 맞춤] 치열한 경쟁과 직장 생활의 압박으로 지친 30대를 위한 공간입니다. 다이나믹한 액티비티와 몰입형 명상 프로그램을 통해 스트레스를 해소하고 새로운 활력을 충전할 수 있습니다.","청년 리프레시 캠프"
18,1,바람별빛 쉼터,제주특별자치도 서귀포시 수목원로 162,064-7533-1053,"[30대 맞춤] 치열한 경쟁과 직장 생활의 압박으로 지친 30대를 위한 공간입니다. 다이나믹한 액티비티와 몰입형 명상 프로그램을 통해 스트레스를 해소하고 새로운 활력을 충전할 수 있습니다.","청년 리프레시 캠프"
19,1,소나무마음 에코팜,경상북도 문경시 평화로 892,054-4989-9317,"[30대 맞춤] 치열한 경쟁과 직장 생활의 압박으로 지친 30대를 위한 공간입니다. 다이나믹한 액티비티와 몰입형 명상 프로그램을 통해 스트레스를 해소하고 새로운 활력을 충전할 수 있습니다.","수제 맥주 양조 및 바비큐 파티"
20,1,마음바람 농원,강원도 정선군 햇살로 977,033-8789-1009,"[30대 맞춤] 치열한 경쟁과 직장 생활의 압박으로 지친 30대를 위한 공간입니다. 다이나믹한 액티비티와 몰입형 명상 프로그램을 통해 스트레스를 해소하고 새로운 활력을 충전할 수 있습니다.","수제 맥주 양조 및 바비큐 파티"
21,1,하늘푸른 치유의숲,전라남도 담양군 힐링로 900,061-5138-4923,"[30대 맞춤] 치열한 경쟁과 직장 생활의 압박으로 지친 30대를 위한 공간입니다. 다이나믹한 액티비티와 몰입형 명상 프로그램을 통해 스트레스를 해소하고 새로운 활력을 충전할 수 있습니다.","스트레스 완화 명상 및 허브차 체험"
22,1,이슬황금 치유의숲,충청남도 부여군 평화로 750,041-8062-2133,"[30대 맞춤] 치열한 경쟁과 직장 생활의 압박으로 지친 30대를 위한 공간입니다. 다이나믹한 액티비티와 몰입형 명상 프로그램을 통해 스트레스를 해소하고 새로운 활력을 충전할 수 있습니다.","수제 맥주 양조 및 바비큐 파티"
23,1,마음청정 스테이,강원도 홍천군 햇살로 170,033-4442-9645,"[30대 맞춤] 치열한 경쟁과 직장 생활의 압박으로 지친 30대를 위한 공간입니다. 다이나믹한 액티비티와 몰입형 명상 프로그램을 통해 스트레스를 해소하고 새로운 활력을 충전할 수 있습니다.","수제 맥주 양조 및 바비큐 파티"
24,1,자연이슬 에코팜,전라북도 순창군 청정로 731,063-5207-7537,"[30대 맞춤] 치열한 경쟁과 직장 생활의 압박으로 지친 30대를 위한 공간입니다. 다이나믹한 액티비티와 몰입형 명상 프로그램을 통해 스트레스를 해소하고 새로운 활력을 충전할 수 있습니다.","청년 리프레시 캠프"
25,1,이슬은빛 스테이,전라북도 완주군 평화로 254,063-3781-2049,"[30대 맞춤] 치열한 경쟁과 직장 생활의 압박으로 지친 30대를 위한 공간입니다. 다이나믹한 액티비티와 몰입형 명상 프로그램을 통해 스트레스를 해소하고 새로운 활력을 충전할 수 있습니다.","청년 리프레시 캠프"
26,1,황금은빛 힐링센터,경기도 양평군 구름로 226,031-217-2163,"[30대 맞춤] 치열한 경쟁과 직장 생활의 압박으로 지친 30대를 위한 공간입니다. 다이나믹한 액티비티와 몰입형 명상 프로그램을 통해 스트레스를 해소하고 새로운 활력을 충전할 수 있습니다.","스트레스 완화 명상 및 허브차 체험"
27,1,별빛이슬 치유농장,충청남도 부여군 힐링로 73,041-8523-4899,"[30대 맞춤] 치열한 경쟁과 직장 생활의 압박으로 지친 30대를 위한 공간입니다. 다이나믹한 액티비티와 몰입형 명상 프로그램을 통해 스트레스를 해소하고 새로운 활력을 충전할 수 있습니다.","청년 리프레시 캠프"
28,1,하늘자연 에코팜,제주특별자치도 제주시 산림로 741,064-9455-8744,"[30대 맞춤] 치열한 경쟁과 직장 생활의 압박으로 지친 30대를 위한 공간입니다. 다이나믹한 액티비티와 몰입형 명상 프로그램을 통해 스트레스를 해소하고 새로운 활력을 충전할 수 있습니다.","산악 트레킹 및 숲속 액티비티"
29,1,소나무초록 힐링센터,경상북도 안동시 평화로 100,054-7162-6804,"[30대 맞춤] 치열한 경쟁과 직장 생활의 압박으로 지친 30대를 위한 공간입니다. 다이나믹한 액티비티와 몰입형 명상 프로그램을 통해 스트레스를 해소하고 새로운 활력을 충전할 수 있습니다.","자연 속 크로스핏 및 요가"
30,1,하늘구름 치유농장,전라북도 순창군 평화로 63,063-6696-6559,"[30대 맞춤] 치열한 경쟁과 직장 생활의 압박으로 지친 30대를 위한 공간입니다. 다이나믹한 액티비티와 몰입형 명상 프로그램을 통해 스트레스를 해소하고 새로운 활력을 충전할 수 있습니다.","스트레스 완화 명상 및 허브차 체험"
31,2,자연자연 에코팜,충청남도 부여군 별빛로 144,041-7012-4006,"[40대 맞춤] 끊임없는 업무와 복잡한 인간관계로 번아웃에 빠진 40대를 위해 준비되었습니다. 고요한 자연 속에서의 완전한 고립과 깊은 휴식을 통해 무거운 짐을 내려놓고 재충전의 시간을 가집니다.","가족 단위 주말 농장 체험"
32,2,자연구름 치유의숲,전라북도 완주군 별빛로 828,063-9116-2604,"[40대 맞춤] 끊임없는 업무와 복잡한 인간관계로 번아웃에 빠진 40대를 위해 준비되었습니다. 고요한 자연 속에서의 완전한 고립과 깊은 휴식을 통해 무거운 짐을 내려놓고 재충전의 시간을 가집니다.","번아웃 극복 요가 및 감귤 수확"
33,2,은빛구름 치유농장,제주특별자치도 서귀포시 평화로 949,064-3972-3724,"[40대 맞춤] 끊임없는 업무와 복잡한 인간관계로 번아웃에 빠진 40대를 위해 준비되었습니다. 고요한 자연 속에서의 완전한 고립과 깊은 휴식을 통해 무거운 짐을 내려놓고 재충전의 시간을 가집니다.","싱잉볼 명상 및 다도 체험"
34,2,하늘자연 수목원,경상북도 안동시 퇴계로 169,054-6309-1035,"[40대 맞춤] 끊임없는 업무와 복잡한 인간관계로 번아웃에 빠진 40대를 위해 준비되었습니다. 고요한 자연 속에서의 완전한 고립과 깊은 휴식을 통해 무거운 짐을 내려놓고 재충전의 시간을 가집니다.","싱잉볼 명상 및 다도 체험"
35,2,이슬소나무 스테이,충청남도 공주시 자연로 434,041-9205-8973,"[40대 맞춤] 끊임없는 업무와 복잡한 인간관계로 번아웃에 빠진 40대를 위해 준비되었습니다. 고요한 자연 속에서의 완전한 고립과 깊은 휴식을 통해 무거운 짐을 내려놓고 재충전의 시간을 가집니다.","디지털 디톡스 및 숲속 멍때리기"
36,2,햇살자연 치유농장,강원도 정선군 구름로 754,033-8983-1998,"[40대 맞춤] 끊임없는 업무와 복잡한 인간관계로 번아웃에 빠진 40대를 위해 준비되었습니다. 고요한 자연 속에서의 완전한 고립과 깊은 휴식을 통해 무거운 짐을 내려놓고 재충전의 시간을 가집니다.","가족 단위 주말 농장 체험"
37,2,푸른황금 스테이,경기도 가평군 햇살로 942,031-8801-3579,"[40대 맞춤] 끊임없는 업무와 복잡한 인간관계로 번아웃에 빠진 40대를 위해 준비되었습니다. 고요한 자연 속에서의 완전한 고립과 깊은 휴식을 통해 무거운 짐을 내려놓고 재충전의 시간을 가집니다.","번아웃 극복 요가 및 감귤 수확"
38,2,별빛구름 농원,경상북도 문경시 평화로 610,054-1213-4853,"[40대 맞춤] 끊임없는 업무와 복잡한 인간관계로 번아웃에 빠진 40대를 위해 준비되었습니다. 고요한 자연 속에서의 완전한 고립과 깊은 휴식을 통해 무거운 짐을 내려놓고 재충전의 시간을 가집니다.","싱잉볼 명상 및 다도 체험"
39,2,이슬황금 힐링센터,강원도 평창군 구름로 609,033-751-2343,"[40대 맞춤] 끊임없는 업무와 복잡한 인간관계로 번아웃에 빠진 40대를 위해 준비되었습니다. 고요한 자연 속에서의 완전한 고립과 깊은 휴식을 통해 무거운 짐을 내려놓고 재충전의 시간을 가집니다.","싱잉볼 명상 및 다도 체험"
40,2,황금황금 에코팜,제주특별자치도 제주시 힐링로 958,064-4372-4346,"[40대 맞춤] 끊임없는 업무와 복잡한 인간관계로 번아웃에 빠진 40대를 위해 준비되었습니다. 고요한 자연 속에서의 완전한 고립과 깊은 휴식을 통해 무거운 짐을 내려놓고 재충전의 시간을 가집니다.","가족 단위 주말 농장 체험"
41,2,햇살초록 농원,충청남도 부여군 자연로 469,041-5280-2188,"[40대 맞춤] 끊임없는 업무와 복잡한 인간관계로 번아웃에 빠진 40대를 위해 준비되었습니다. 고요한 자연 속에서의 완전한 고립과 깊은 휴식을 통해 무거운 짐을 내려놓고 재충전의 시간을 가집니다.","번아웃 극복 요가 및 감귤 수확"
42,2,황금황금 치유의숲,전라북도 완주군 평화로 551,063-3592-9288,"[40대 맞춤] 끊임없는 업무와 복잡한 인간관계로 번아웃에 빠진 40대를 위해 준비되었습니다. 고요한 자연 속에서의 완전한 고립과 깊은 휴식을 통해 무거운 짐을 내려놓고 재충전의 시간을 가집니다.","가족 단위 주말 농장 체험"
43,2,이슬바람 치유의숲,강원도 홍천군 청정로 379,033-4769-3584,"[40대 맞춤] 끊임없는 업무와 복잡한 인간관계로 번아웃에 빠진 40대를 위해 준비되었습니다. 고요한 자연 속에서의 완전한 고립과 깊은 휴식을 통해 무거운 짐을 내려놓고 재충전의 시간을 가집니다.","싱잉볼 명상 및 다도 체험"
44,2,달빛햇살 산림치유원,경상북도 영주시 햇살로 9,054-9186-5905,"[40대 맞춤] 끊임없는 업무와 복잡한 인간관계로 번아웃에 빠진 40대를 위해 준비되었습니다. 고요한 자연 속에서의 완전한 고립과 깊은 휴식을 통해 무거운 짐을 내려놓고 재충전의 시간을 가집니다.","번아웃 극복 요가 및 감귤 수확"
45,2,햇살별빛 치유의숲,강원도 홍천군 햇살로 160,033-4562-5616,"[40대 맞춤] 끊임없는 업무와 복잡한 인간관계로 번아웃에 빠진 40대를 위해 준비되었습니다. 고요한 자연 속에서의 완전한 고립과 깊은 휴식을 통해 무거운 짐을 내려놓고 재충전의 시간을 가집니다.","심신 안정 아로마 테라피"
46,2,달빛바람 힐링센터,강원도 정선군 자연로 518,033-8104-5114,"[40대 맞춤] 끊임없는 업무와 복잡한 인간관계로 번아웃에 빠진 40대를 위해 준비되었습니다. 고요한 자연 속에서의 완전한 고립과 깊은 휴식을 통해 무거운 짐을 내려놓고 재충전의 시간을 가집니다.","번아웃 극복 요가 및 감귤 수확"
47,2,청정초록 쉼터,경기도 포천시 퇴계로 4,031-5564-3143,"[40대 맞춤] 끊임없는 업무와 복잡한 인간관계로 번아웃에 빠진 40대를 위해 준비되었습니다. 고요한 자연 속에서의 완전한 고립과 깊은 휴식을 통해 무거운 짐을 내려놓고 재충전의 시간을 가집니다.","가족 단위 주말 농장 체험"
48,2,달빛하늘 에코팜,강원도 춘천시 수목원로 575,033-258-2832,"[40대 맞춤] 끊임없는 업무와 복잡한 인간관계로 번아웃에 빠진 40대를 위해 준비되었습니다. 고요한 자연 속에서의 완전한 고립과 깊은 휴식을 통해 무거운 짐을 내려놓고 재충전의 시간을 가집니다.","번아웃 극복 요가 및 감귤 수확"
49,2,은빛푸른 체험마을,강원도 홍천군 구름로 566,033-2526-8041,"[40대 맞춤] 끊임없는 업무와 복잡한 인간관계로 번아웃에 빠진 40대를 위해 준비되었습니다. 고요한 자연 속에서의 완전한 고립과 깊은 휴식을 통해 무거운 짐을 내려놓고 재충전의 시간을 가집니다.","디지털 디톡스 및 숲속 멍때리기"
50,2,햇살바람 치유농장,경기도 가평군 힐링로 216,031-4188-2684,"[40대 맞춤] 끊임없는 업무와 복잡한 인간관계로 번아웃에 빠진 40대를 위해 준비되었습니다. 고요한 자연 속에서의 완전한 고립과 깊은 휴식을 통해 무거운 짐을 내려놓고 재충전의 시간을 가집니다.","가족 단위 주말 농장 체험"
51,2,이슬구름 수목원,경상북도 영주시 구름로 768,054-2632-4878,"[40대 맞춤] 끊임없는 업무와 복잡한 인간관계로 번아웃에 빠진 40대를 위해 준비되었습니다. 고요한 자연 속에서의 완전한 고립과 깊은 휴식을 통해 무거운 짐을 내려놓고 재충전의 시간을 가집니다.","디지털 디톡스 및 숲속 멍때리기"
52,2,이슬초록 치유농장,강원도 춘천시 산림로 755,033-5542-7745,"[40대 맞춤] 끊임없는 업무와 복잡한 인간관계로 번아웃에 빠진 40대를 위해 준비되었습니다. 고요한 자연 속에서의 완전한 고립과 깊은 휴식을 통해 무거운 짐을 내려놓고 재충전의 시간을 가집니다.","디지털 디톡스 및 숲속 멍때리기"
53,2,마음소나무 치유의숲,충청남도 공주시 수목원로 894,041-734-8711,"[40대 맞춤] 끊임없는 업무와 복잡한 인간관계로 번아웃에 빠진 40대를 위해 준비되었습니다. 고요한 자연 속에서의 완전한 고립과 깊은 휴식을 통해 무거운 짐을 내려놓고 재충전의 시간을 가집니다.","디지털 디톡스 및 숲속 멍때리기"
54,2,구름이슬 스테이,강원도 정선군 힐링로 313,033-3828-4652,"[40대 맞춤] 끊임없는 업무와 복잡한 인간관계로 번아웃에 빠진 40대를 위해 준비되었습니다. 고요한 자연 속에서의 완전한 고립과 깊은 휴식을 통해 무거운 짐을 내려놓고 재충전의 시간을 가집니다.","번아웃 극복 요가 및 감귤 수확"
55,2,자연초록 체험마을,제주특별자치도 제주시 자연로 886,064-1237-5573,"[40대 맞춤] 끊임없는 업무와 복잡한 인간관계로 번아웃에 빠진 40대를 위해 준비되었습니다. 고요한 자연 속에서의 완전한 고립과 깊은 휴식을 통해 무거운 짐을 내려놓고 재충전의 시간을 가집니다.","가족 단위 주말 농장 체험"
56,2,은빛초록 에코팜,제주특별자치도 서귀포시 힐링로 962,064-552-2889,"[40대 맞춤] 끊임없는 업무와 복잡한 인간관계로 번아웃에 빠진 40대를 위해 준비되었습니다. 고요한 자연 속에서의 완전한 고립과 깊은 휴식을 통해 무거운 짐을 내려놓고 재충전의 시간을 가집니다.","가족 단위 주말 농장 체험"
57,2,황금햇살 치유농장,강원도 춘천시 평화로 611,033-7219-6663,"[40대 맞춤] 끊임없는 업무와 복잡한 인간관계로 번아웃에 빠진 40대를 위해 준비되었습니다. 고요한 자연 속에서의 완전한 고립과 깊은 휴식을 통해 무거운 짐을 내려놓고 재충전의 시간을 가집니다.","가족 단위 주말 농장 체험"
58,2,황금은빛 치유의숲,전라북도 순창군 수목원로 922,063-9546-4114,"[40대 맞춤] 끊임없는 업무와 복잡한 인간관계로 번아웃에 빠진 40대를 위해 준비되었습니다. 고요한 자연 속에서의 완전한 고립과 깊은 휴식을 통해 무거운 짐을 내려놓고 재충전의 시간을 가집니다.","가족 단위 주말 농장 체험"
59,2,달빛초록 치유농장,경기도 가평군 햇살로 948,031-8921-4228,"[40대 맞춤] 끊임없는 업무와 복잡한 인간관계로 번아웃에 빠진 40대를 위해 준비되었습니다. 고요한 자연 속에서의 완전한 고립과 깊은 휴식을 통해 무거운 짐을 내려놓고 재충전의 시간을 가집니다.","가족 단위 주말 농장 체험"
60,2,별빛청정 체험마을,전라북도 순창군 구름로 322,063-2141-5920,"[40대 맞춤] 끊임없는 업무와 복잡한 인간관계로 번아웃에 빠진 40대를 위해 준비되었습니다. 고요한 자연 속에서의 완전한 고립과 깊은 휴식을 통해 무거운 짐을 내려놓고 재충전의 시간을 가집니다.","심신 안정 아로마 테라피"
61,3,청정초록 체험마을,충청북도 제천시 수목원로 714,043-4944-3085,"[50대 맞춤] 은퇴를 앞두고 제2의 인생을 고민하는 50대에게 최적화된 곳입니다. 농촌 생활을 미리 경험해보고 흙을 만지며 마음의 평안과 새로운 삶의 방향성을 탐색해 봅니다.","자연 밥상 요리 교실 및 산책"
62,3,청정초록 농원,전라북도 순창군 구름로 583,063-5030-7653,"[50대 맞춤] 은퇴를 앞두고 제2의 인생을 고민하는 50대에게 최적화된 곳입니다. 농촌 생활을 미리 경험해보고 흙을 만지며 마음의 평안과 새로운 삶의 방향성을 탐색해 봅니다.","숲 해설가 동반 심층 트레킹"
63,3,햇살햇살 힐링센터,경기도 양평군 수목원로 805,031-9602-6279,"[50대 맞춤] 은퇴를 앞두고 제2의 인생을 고민하는 50대에게 최적화된 곳입니다. 농촌 생활을 미리 경험해보고 흙을 만지며 마음의 평안과 새로운 삶의 방향성을 탐색해 봅니다.","목공예 체험 및 전원생활 실습"
64,3,하늘청정 힐링센터,전라북도 완주군 햇살로 485,063-2880-2389,"[50대 맞춤] 은퇴를 앞두고 제2의 인생을 고민하는 50대에게 최적화된 곳입니다. 농촌 생활을 미리 경험해보고 흙을 만지며 마음의 평안과 새로운 삶의 방향성을 탐색해 봅니다.","제2의 인생 설계 멘토링 캠프"
65,3,청정청정 산림치유원,경상북도 문경시 힐링로 96,054-3948-6085,"[50대 맞춤] 은퇴를 앞두고 제2의 인생을 고민하는 50대에게 최적화된 곳입니다. 농촌 생활을 미리 경험해보고 흙을 만지며 마음의 평안과 새로운 삶의 방향성을 탐색해 봅니다.","자연 밥상 요리 교실 및 산책"
66,3,마음푸른 치유농장,강원도 정선군 청정로 487,033-1293-8461,"[50대 맞춤] 은퇴를 앞두고 제2의 인생을 고민하는 50대에게 최적화된 곳입니다. 농촌 생활을 미리 경험해보고 흙을 만지며 마음의 평안과 새로운 삶의 방향성을 탐색해 봅니다.","목공예 체험 및 전원생활 실습"
67,3,황금자연 수목원,제주특별자치도 서귀포시 별빛로 410,064-4097-3417,"[50대 맞춤] 은퇴를 앞두고 제2의 인생을 고민하는 50대에게 최적화된 곳입니다. 농촌 생활을 미리 경험해보고 흙을 만지며 마음의 평안과 새로운 삶의 방향성을 탐색해 봅니다.","귀농귀촌 기초 교육 및 텃밭 가꾸기"
68,3,소나무초록 힐링센터,강원도 평창군 산림로 824,033-8586-8611,"[50대 맞춤] 은퇴를 앞두고 제2의 인생을 고민하는 50대에게 최적화된 곳입니다. 농촌 생활을 미리 경험해보고 흙을 만지며 마음의 평안과 새로운 삶의 방향성을 탐색해 봅니다.","귀농귀촌 기초 교육 및 텃밭 가꾸기"
69,3,자연이슬 치유의숲,경상북도 영주시 별빛로 137,054-7712-9702,"[50대 맞춤] 은퇴를 앞두고 제2의 인생을 고민하는 50대에게 최적화된 곳입니다. 농촌 생활을 미리 경험해보고 흙을 만지며 마음의 평안과 새로운 삶의 방향성을 탐색해 봅니다.","숲 해설가 동반 심층 트레킹"
70,3,바람소나무 스테이,경상남도 하동군 구름로 835,055-8370-7991,"[50대 맞춤] 은퇴를 앞두고 제2의 인생을 고민하는 50대에게 최적화된 곳입니다. 농촌 생활을 미리 경험해보고 흙을 만지며 마음의 평안과 새로운 삶의 방향성을 탐색해 봅니다.","숲 해설가 동반 심층 트레킹"
71,3,이슬마음 스테이,전라북도 완주군 별빛로 266,063-4150-5543,"[50대 맞춤] 은퇴를 앞두고 제2의 인생을 고민하는 50대에게 최적화된 곳입니다. 농촌 생활을 미리 경험해보고 흙을 만지며 마음의 평안과 새로운 삶의 방향성을 탐색해 봅니다.","숲 해설가 동반 심층 트레킹"
72,3,청정자연 쉼터,경상북도 안동시 별빛로 80,054-4781-4841,"[50대 맞춤] 은퇴를 앞두고 제2의 인생을 고민하는 50대에게 최적화된 곳입니다. 농촌 생활을 미리 경험해보고 흙을 만지며 마음의 평안과 새로운 삶의 방향성을 탐색해 봅니다.","제2의 인생 설계 멘토링 캠프"
73,3,바람이슬 에코팜,전라남도 담양군 평화로 142,061-2571-4788,"[50대 맞춤] 은퇴를 앞두고 제2의 인생을 고민하는 50대에게 최적화된 곳입니다. 농촌 생활을 미리 경험해보고 흙을 만지며 마음의 평안과 새로운 삶의 방향성을 탐색해 봅니다.","목공예 체험 및 전원생활 실습"
74,3,달빛자연 치유의숲,강원도 홍천군 수목원로 418,033-5521-9890,"[50대 맞춤] 은퇴를 앞두고 제2의 인생을 고민하는 50대에게 최적화된 곳입니다. 농촌 생활을 미리 경험해보고 흙을 만지며 마음의 평안과 새로운 삶의 방향성을 탐색해 봅니다.","목공예 체험 및 전원생활 실습"
75,3,푸른자연 수목원,전라북도 순창군 수목원로 927,063-9669-1320,"[50대 맞춤] 은퇴를 앞두고 제2의 인생을 고민하는 50대에게 최적화된 곳입니다. 농촌 생활을 미리 경험해보고 흙을 만지며 마음의 평안과 새로운 삶의 방향성을 탐색해 봅니다.","숲 해설가 동반 심층 트레킹"
76,3,하늘푸른 체험마을,전라남도 보성군 자연로 772,061-6489-7865,"[50대 맞춤] 은퇴를 앞두고 제2의 인생을 고민하는 50대에게 최적화된 곳입니다. 농촌 생활을 미리 경험해보고 흙을 만지며 마음의 평안과 새로운 삶의 방향성을 탐색해 봅니다.","숲 해설가 동반 심층 트레킹"
77,3,소나무황금 힐링센터,경상북도 영주시 별빛로 225,054-4571-8140,"[50대 맞춤] 은퇴를 앞두고 제2의 인생을 고민하는 50대에게 최적화된 곳입니다. 농촌 생활을 미리 경험해보고 흙을 만지며 마음의 평안과 새로운 삶의 방향성을 탐색해 봅니다.","목공예 체험 및 전원생활 실습"
78,3,초록바람 수목원,경기도 양평군 산림로 861,031-7757-3091,"[50대 맞춤] 은퇴를 앞두고 제2의 인생을 고민하는 50대에게 최적화된 곳입니다. 농촌 생활을 미리 경험해보고 흙을 만지며 마음의 평안과 새로운 삶의 방향성을 탐색해 봅니다.","숲 해설가 동반 심층 트레킹"
79,3,푸른이슬 수목원,경상북도 영주시 구름로 578,054-544-2375,"[50대 맞춤] 은퇴를 앞두고 제2의 인생을 고민하는 50대에게 최적화된 곳입니다. 농촌 생활을 미리 경험해보고 흙을 만지며 마음의 평안과 새로운 삶의 방향성을 탐색해 봅니다.","목공예 체험 및 전원생활 실습"
80,3,구름하늘 농원,강원도 홍천군 퇴계로 267,033-6311-6363,"[50대 맞춤] 은퇴를 앞두고 제2의 인생을 고민하는 50대에게 최적화된 곳입니다. 농촌 생활을 미리 경험해보고 흙을 만지며 마음의 평안과 새로운 삶의 방향성을 탐색해 봅니다.","자연 밥상 요리 교실 및 산책"
81,3,바람바람 수목원,전라북도 완주군 자연로 771,063-7006-5133,"[50대 맞춤] 은퇴를 앞두고 제2의 인생을 고민하는 50대에게 최적화된 곳입니다. 농촌 생활을 미리 경험해보고 흙을 만지며 마음의 평안과 새로운 삶의 방향성을 탐색해 봅니다.","귀농귀촌 기초 교육 및 텃밭 가꾸기"
